lat,lng,cat
52.513119,-1.938216,burglary_biz
52.513119,-1.938216,burglary_biz
52.513119,-1.938216,shoplifting
52.514344,-1.942488,burglary_biz
52.515028,-1.943828,burglary_biz
52.508748,-1.934598,burglary_biz
52.510715,-1.931191,burglary_biz
52.51047,-1.944585,burglary_biz
52.512501,-1.94302,burglary_biz
52.511646,-1.941357,burglary_biz
52.513767,-1.910557,burglary_biz
52.513615,-1.911662,burglary_biz
52.516077,-1.910405,robbery_biz
52.516077,-1.910405,shoplifting
52.507682,-1.912131,burglary_biz
52.511873,-1.914377,robbery_biz
52.507856,-1.904454,burglary_biz
52.512352,-1.90667,burglary_biz
52.512862,-1.903191,robbery_biz
52.513428,-1.903205,robbery_biz
52.512353,-1.907863,robbery_biz
52.513428,-1.903205,theft_person
52.511596,-1.905492,theft_person
52.512756,-1.950167,theft_person
52.511374,-1.95702,burglary_biz
52.511374,-1.95702,burglary_biz
52.511374,-1.95702,burglary_biz
52.511374,-1.95702,burglary_biz
52.509927,-1.957227,robbery_biz
52.509927,-1.957227,shoplifting
52.505426,-1.942529,robbery_biz
52.503133,-1.942502,burglary_biz
52.504635,-1.943752,robbery_biz
52.503645,-1.940734,robbery_biz
52.504635,-1.943752,robbery_biz
52.503942,-1.941823,shoplifting
52.503942,-1.941823,shoplifting
52.503942,-1.941823,shoplifting
52.504635,-1.943752,shoplifting
52.503942,-1.941823,shoplifting
52.503942,-1.941823,shoplifting
52.503942,-1.941823,theft_person
52.504635,-1.943752,theft_person
52.511514,-1.875331,burglary_biz
52.505666,-1.870633,burglary_biz
52.50254,-1.88144,robbery_biz
52.508925,-1.883324,theft_person
52.510502,-1.888049,robbery_biz
52.50492,-1.942083,theft_person
52.502235,-1.92761,burglary_biz
52.506327,-1.930373,burglary_biz
52.502235,-1.92761,shoplifting
52.505312,-1.931111,burglary_biz
52.505716,-1.930241,burglary_biz
52.503378,-1.929258,burglary_biz
52.502423,-1.925576,burglary_biz
52.502423,-1.925576,robbery_biz
52.502423,-1.925576,theft_person
52.500963,-1.920349,theft_person
52.503383,-1.93739,robbery_biz
52.50303,-1.933059,robbery_biz
