lat,lng,cat
53.389368,-1.504864,shoplifting
53.381757,-1.511752,burglary_biz
53.38074,-1.509193,burglary_biz
53.379601,-1.518662,burglary_biz
53.380743,-1.507795,burglary_biz
53.383034,-1.507468,theft_person
53.386461,-1.510119,burglary_biz
53.380533,-1.485548,burglary_biz
53.383583,-1.503162,burglary_biz
53.383334,-1.499677,burglary_biz
53.379577,-1.489165,robbery_biz
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.379577,-1.489165,shoplifting
53.380699,-1.501451,burglary_biz
53.380699,-1.501451,burglary_biz
53.378231,-1.500112,shoplifting
53.378231,-1.500112,shoplifting
53.376336,-1.507109,burglary_biz
53.385221,-1.495144,robbery_biz
53.381223,-1.405773,burglary_biz
53.375756,-1.389269,burglary_biz
53.372157,-1.371255,shoplifting
53.383287,-1.419726,theft_person
53.37928,-1.423779,burglary_biz
53.372528,-1.553641,burglary_biz
53.387886,-1.522387,burglary_biz
53.387886,-1.522387,burglary_biz
53.368997,-1.493142,shoplifting
53.368997,-1.493142,shoplifting
53.368997,-1.493142,shoplifting
53.375885,-1.491782,burglary_biz
53.372979,-1.49114,burglary_biz
53.372803,-1.487806,burglary_biz
53.373303,-1.503958,burglary_biz
53.373006,-1.394765,burglary_biz
53.372116,-1.389093,robbery_biz
53.370853,-1.374716,burglary_biz
53.371646,-1.378447,burglary_biz
53.368487,-1.395265,robbery_biz
53.369135,-1.390116,shoplifting
53.369135,-1.390116,shoplifting
53.371594,-1.521277,burglary_biz
53.366302,-1.537867,burglary_biz
53.367731,-1.530953,burglary_biz
53.367545,-1.522524,burglary_biz
53.367502,-1.41961,burglary_biz
53.366293,-1.420393,robbery_biz
53.366575,-1.432381,robbery_biz
53.364986,-1.425174,burglary_biz
53.36654,-1.424958,burglary_biz
53.371691,-1.419508,shoplifting
53.371551,-1.416744,shoplifting
53.374879,-1.426394,burglary_biz
53.366913,-1.480888,shoplifting
53.368278,-1.486973,burglary_biz
53.373175,-1.476062,robbery_biz
53.372797,-1.478096,shoplifting
53.37315,-1.482824,shoplifting
53.37315,-1.482824,shoplifting
53.368139,-1.543408,burglary_biz
53.366099,-1.555617,burglary_biz
53.363889,-1.471954,burglary_biz
53.367066,-1.472771,burglary_biz
53.371756,-1.470203,burglary_biz
53.369862,-1.475036,shoplifting
53.362942,-1.477375,shoplifting
53.362942,-1.477375,shoplifting
53.371737,-1.466115,burglary_biz
53.372507,-1.469367,burglary_biz
53.369436,-1.468128,burglary_biz
53.374339,-1.470938,burglary_biz
53.375524,-1.468743,burglary_biz
53.376829,-1.470803,burglary_biz
53.374667,-1.476044,robbery_biz
53.376878,-1.465961,robbery_biz
53.374667,-1.476044,shoplifting
53.375601,-1.463677,shoplifting
53.373857,-1.469666,shoplifting
53.375601,-1.463677,shoplifting
53.374606,-1.472422,shoplifting
53.375458,-1.47327,theft_person
53.368326,-1.445448,burglary_biz
53.36686,-1.445242,burglary_biz
53.366949,-1.458721,burglary_biz
53.36308,-1.461851,burglary_biz
53.370621,-1.461416,robbery_biz
53.370621,-1.461416,shoplifting
53.357818,-1.362436,robbery_biz
53.365204,-1.400195,burglary_biz
53.362304,-1.397155,burglary_biz
53.365585,-1.400866,burglary_biz
53.361742,-1.405933,burglary_biz
53.364827,-1.393138,burglary_biz
53.36131,-1.394345,robbery_biz
53.359596,-1.495612,burglary_biz
53.359596,-1.495612,burglary_biz
53.359596,-1.495612,burglary_biz
53.367155,-1.510671,burglary_biz
53.363263,-1.508477,shoplifting
53.363263,-1.508477,shoplifting
53.363263,-1.508477,shoplifting
53.363263,-1.508477,shoplifting
53.360989,-1.431509,burglary_biz
53.361311,-1.446441,burglary_biz
53.361184,-1.440447,robbery_biz
53.359758,-1.439234,robbery_biz
53.359606,-1.437493,shoplifting
53.360392,-1.363163,burglary_biz
53.359208,-1.365225,burglary_biz
53.358867,-1.370549,shoplifting
53.35934,-1.373467,robbery_biz
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
53.35934,-1.373467,shoplifting
