lat,lng,cat
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.412306,-2.547072,shoplifting
51.418657,-2.557933,burglary_biz
51.406108,-2.624978,burglary_biz
51.405239,-2.627784,burglary_biz
51.409391,-2.618049,robbery_biz
51.409391,-2.618049,robbery_biz
51.409391,-2.618049,robbery_biz
51.405104,-2.609006,robbery_biz
51.405638,-2.620328,robbery_biz
51.405104,-2.609006,shoplifting
51.405104,-2.609006,shoplifting
51.405104,-2.609006,shoplifting
51.405104,-2.609006,shoplifting
51.405104,-2.609006,shoplifting
51.405104,-2.609006,shoplifting
51.411573,-2.585325,burglary_biz
51.407081,-2.577259,shoplifting
51.407081,-2.577259,shoplifting
51.407081,-2.577259,shoplifting
51.407081,-2.577259,shoplifting
51.407081,-2.577259,shoplifting
51.407081,-2.577259,shoplifting
51.407081,-2.577259,shoplifting
51.404206,-2.600124,shoplifting
51.404235,-2.598026,burglary_biz
51.40514,-2.596873,robbery_biz
51.407491,-2.599477,burglary_biz
51.411661,-2.589352,burglary_biz
51.404014,-2.590001,shoplifting
51.404014,-2.590001,shoplifting
51.404014,-2.590001,shoplifting
51.404014,-2.590001,shoplifting
51.404014,-2.590001,shoplifting
51.404014,-2.590001,shoplifting
51.404014,-2.590001,shoplifting
51.404014,-2.590001,shoplifting
51.455179,-2.578744,burglary_biz
51.454741,-2.576479,burglary_biz
51.44773,-2.572232,shoplifting
51.45929,-2.576637,burglary_biz
51.458279,-2.584727,burglary_biz
51.460046,-2.581857,robbery_biz
51.460046,-2.581857,robbery_biz
51.460046,-2.581857,robbery_biz
51.45929,-2.576637,robbery_biz
51.458279,-2.584727,shoplifting
51.458279,-2.584727,shoplifting
51.458279,-2.584727,shoplifting
51.459476,-2.584368,shoplifting
51.458279,-2.584727,shoplifting
51.44732,-2.586069,robbery_biz
51.447319,-2.590277,robbery_biz
51.453117,-2.590288,burglary_biz
51.451687,-2.586744,burglary_biz
51.462109,-2.562767,burglary_biz
51.46182,-2.563052,burglary_biz
51.458516,-2.569373,burglary_biz
51.459241,-2.568331,burglary_biz
51.461527,-2.567769,robbery_biz
51.46326,-2.564552,robbery_biz
51.461527,-2.567769,robbery_biz
51.461527,-2.567769,robbery_biz
51.458611,-2.564639,shoplifting
51.466937,-2.566498,robbery_biz
51.462459,-2.575899,burglary_biz
51.465408,-2.57038,burglary_biz
51.460918,-2.572944,robbery_biz
51.465408,-2.57038,robbery_biz
51.46177,-2.573343,robbery_biz
51.46177,-2.573343,robbery_biz
51.461826,-2.57664,robbery_biz
51.44766,-2.560705,shoplifting
51.44766,-2.560705,shoplifting
51.457638,-2.57427,robbery_biz
51.467384,-2.559521,burglary_biz
51.468996,-2.566566,robbery_biz
51.469538,-2.564126,robbery_biz
51.468996,-2.566566,robbery_biz
51.469538,-2.564126,robbery_biz
51.468365,-2.563118,shoplifting
51.47359,-2.559151,burglary_biz
51.470344,-2.574213,burglary_biz
51.468917,-2.577248,burglary_biz
51.468917,-2.577248,burglary_biz
51.469136,-2.579221,shoplifting
51.467164,-2.577225,burglary_biz
51.465502,-2.580573,burglary_biz
51.463201,-2.578428,robbery_biz
51.465529,-2.589542,burglary_biz
51.465731,-2.583196,burglary_biz
51.464894,-2.5889,robbery_biz
51.464921,-2.585273,robbery_biz
51.461422,-2.589115,burglary_biz
51.463493,-2.588422,burglary_biz
51.463493,-2.588422,burglary_biz
51.460379,-2.583646,burglary_biz
51.461821,-2.584729,burglary_biz
51.460379,-2.583646,burglary_biz
51.459732,-2.588963,robbery_biz
51.459452,-2.587535,shoplifting
51.459566,-2.588069,shoplifting
51.459566,-2.588069,shoplifting
51.459566,-2.588069,shoplifting
51.459566,-2.588069,shoplifting
51.459452,-2.587535,shoplifting
51.459452,-2.587535,shoplifting
51.461429,-2.601839,shoplifting
51.456892,-2.595792,burglary_biz
51.459179,-2.596138,robbery_biz
51.455696,-2.594093,theft_person
51.455696,-2.594093,theft_person
51.455696,-2.594093,theft_person
51.454896,-2.602876,burglary_biz
51.454896,-2.602876,burglary_biz
51.454896,-2.602876,burglary_biz
51.456492,-2.604417,robbery_biz
51.455456,-2.605862,shoplifting
51.454429,-2.602683,shoplifting
51.455456,-2.605862,shoplifting
51.454896,-2.602876,shoplifting
51.456782,-2.606801,shoplifting
51.456782,-2.606801,shoplifting
51.454149,-2.603053,shoplifting
51.455363,-2.604753,theft_person
51.455153,-2.603613,theft_person
51.449942,-2.601098,burglary_biz
51.449755,-2.602477,burglary_biz
51.453065,-2.60396,burglary_biz
51.449942,-2.601098,burglary_biz
51.450879,-2.604118,burglary_biz
51.449755,-2.602477,robbery_biz
51.455178,-2.584738,burglary_biz
51.45385,-2.592874,burglary_biz
51.455178,-2.584738,burglary_biz
51.456071,-2.589175,robbery_biz
51.456137,-2.590414,robbery_biz
51.456137,-2.590414,robbery_biz
51.456677,-2.592162,robbery_biz
51.456137,-2.590414,robbery_biz
51.456071,-2.589175,robbery_biz
51.45385,-2.592874,robbery_biz
51.456677,-2.592162,robbery_biz
51.456137,-2.590414,robbery_biz
51.456677,-2.592162,shoplifting
51.456137,-2.590414,shoplifting
51.456677,-2.592162,shoplifting
51.456677,-2.592162,shoplifting
51.456137,-2.590414,shoplifting
51.456677,-2.592162,shoplifting
51.456677,-2.592162,shoplifting
51.456137,-2.590414,shoplifting
51.456137,-2.590414,shoplifting
51.456137,-2.590414,shoplifting
51.453861,-2.59594,shoplifting
51.456677,-2.592162,shoplifting
51.456677,-2.592162,shoplifting
51.456677,-2.592162,shoplifting
51.456677,-2.592162,shoplifting
51.456677,-2.592162,shoplifting
51.456677,-2.592162,shoplifting
51.456677,-2.592162,shoplifting
51.456677,-2.592162,shoplifting
51.456137,-2.590414,shoplifting
51.456677,-2.592162,shoplifting
51.456677,-2.592162,shoplifting
51.457175,-2.593248,theft_person
51.45385,-2.592874,theft_person
51.455763,-2.591503,theft_person
